id,year,field of study,degree,gpa,aid,name,grad
7319,2018,Data Analytics,Minor,4,1,"Robertson, Sean",Grad
7320,2018,Container Design,BA,3.575802614,0,"Olsen, Maurice",UG
7321,2018,Rug Weaving,Minor,3.894420487,0,"Verano, Christopher",Grad
7322,2018,Basket Weaving,Doctoral,3.742980302,0,"Sa, Tony",Grad
7323,2018,Basket Weaving,Masters,3.526123582,0,"Maher, Brian",Grad
7324,2018,Basket Weaving,Masters,3.293419139,1,"Letner, Michael",Grad
7325,2018,Data Analytics,BA,3.84774693,0,"Denny, Marcus",UG
7326,2018,Data Analytics,Doctoral,3.775245506,0,"Morales, Sergio",Grad
7327,2018,Container Design,Minor,3.695287093,0,"Clark, Timothy",Grad
7328,2018,Container Design,BA,3.645941905,0,"Keith, Lennox",UG
7329,2018,Data Analytics,Masters,3.909849349,1,"Walker, Tyler",Grad
7330,2018,Data Analytics,Minor,3.447771336,1,"Thortvedt, Jeffrey",Grad
7331,2018,Data Analytics,Minor,3.843197227,0,"Swain, Braxton",Grad
7332,2018,Data Analytics,Doctoral,3.878439352,0,"Cheung, Justin",Grad
7333,2018,Basket Weaving,Masters,3.99122021,1,"Casarez, Mario",Grad
7334,2018,Container Design,Doctoral,3.719029299,1,"Young, Justin",Grad
7335,2018,Basket Weaving,Minor,3.849759171,0,"Hemlock, Micah",Grad
7336,2018,Container Design,Masters,3.872130412,0,"Tan, Yang",Grad
7337,2018,Container Design,BA,3.934470849,0,"Jackson, Rodney",UG
7338,2018,Container Design,Minor,3.756324477,1,"Robbins, Robert",Grad
7339,2018,Data Analytics,Minor,3.714818187,0,"Mills, Deandre",Grad
7340,2018,Basket Weaving,Masters,3.766800121,0,"Guerra, Mateo",Grad
7341,2018,Container Design,Doctoral,3.743410496,0,"Roberts, Jamarian",Grad
7342,2018,Basket Weaving,BA,3.832691533,1,"Yang, Truong",UG
7343,2018,Basket Weaving,Masters,4,0,"Porter, Amir",Grad
7344,2018,Container Design,Masters,3.517711332,1,"Cherry, Malik",Grad
7345,2018,Data Analytics,BA,3.654371874,0,"Izett, Cody",UG
7346,2018,Data Analytics,Masters,3.788588858,0,"Amber, Kyree",Grad
7347,2018,Data Analytics,Masters,4,1,"Inthavong, William",Grad
7348,2018,Data Analytics,Masters,3.932511635,0,"Stepter, Maalik",Grad
7349,2018,Container Design,Masters,3.724364334,0,"Pyakuryal, Russell",Grad
7350,2018,Data Analytics,BA,3.68833976,0,"Held, Nicholas",UG
7351,2018,Rug Weaving,Masters,3.603026189,0,"Molson, Dakota",Grad
7352,2018,Rug Weaving,Masters,3.626078329,1,"Wi, Prem",Grad
7353,2018,Container Design,BA,3.71584011,1,"Grimard, Dane",UG
7354,2018,Rug Weaving,BA,3.884924744,0,"Ransford, Cole",UG
7355,2018,Container Design,BA,4,0,"Ng, Isaiah",UG
7356,2018,Data Analytics,BA,4,0,"Cebulla, Andrew",UG
7357,2018,Basket Weaving,BA,3.512417969,0,"Terna, Patric",UG
7358,2018,Rug Weaving,Minor,3.461832682,0,"Velasquez-Ventura, Amadeus",Grad
7359,2018,Data Analytics,Masters,4,1,"Bobo, Calvin",Grad
7360,2018,Data Analytics,BA,3.736437883,0,"Senters, Martin",UG
7361,2018,Data Analytics,BA,3.974606501,0,"Burnett, Taijohn",UG
7362,2018,Data Analytics,Masters,3.399821167,1,"Young, Deshawn",Grad
7363,2018,Container Design,BA,3.974635359,0,"Creal, Marquise",UG
7364,2018,Data Analytics,Masters,3.907347201,0,"Clarke, Antonio",Grad
7365,2018,Rug Weaving,Minor,3.652266514,0,"Kikkeri, Brandon",Grad
7366,2018,Basket Weaving,BA,3.979853132,0,"Bray Jr, Ahmear",UG
7367,2018,Basket Weaving,BA,3.319404747,1,"Cordova, Jonathan",UG
7368,2018,Rug Weaving,BA,3.695149736,0,"Osman, Drew",UG
7369,2018,Basket Weaving,BA,3.785462551,1,"Cunningham, Derrick",UG
7370,2018,Container Design,Masters,3.476784931,0,"Jackson, Mohamed",Grad
7371,2018,Rug Weaving,BA,3.807930586,1,"Sanchez, Yanni",UG
7372,2018,Container Design,BA,3.658480496,1,"Stephens, Triydel",UG
7373,2018,Basket Weaving,Masters,3.734595103,0,"Morben, Daniel",Grad
7374,2018,Container Design,Masters,3.895274507,1,"Overman, Zachary",Grad
7375,2018,Data Analytics,Doctoral,3.738088462,1,"Chang, Nathan",Grad
7376,2018,Rug Weaving,Masters,3.76214958,1,"Wright, Paul",Grad
7377,2018,Container Design,Minor,3.677655245,0,"Magana, Caleb",Grad
7378,2018,Data Analytics,Minor,3.73978034,1,"Pinkerton, Mason",Grad
7379,2018,Data Analytics,Masters,3.464789045,1,"Rivera, Eduardo",Grad
7380,2018,Basket Weaving,BA,3.801600316,0,"Escobar, Jovan",UG
7381,2018,Rug Weaving,Minor,4,0,"Lambouths, Isaac",Grad
7382,2018,Basket Weaving,Masters,3.819432397,0,"Weaver, Joshua",Grad
7383,2018,Data Analytics,BA,3.540151535,1,"Beckett, Jessie",UG
7384,2018,Basket Weaving,Minor,4,0,"Thompson, Brandon",Grad
7385,2018,Container Design,Minor,3.834166674,1,"Johnson, Derrick",Grad
7386,2018,Basket Weaving,BA,3.615238831,1,"Leong, Richard",UG
7387,2018,Basket Weaving,Masters,3.502134589,1,"Figueroa, Ricky",Grad
7388,2018,Container Design,BA,3.852276706,0,"Noland, Yutaro",UG
7389,2018,Container Design,BA,3.854072898,0,"Roman, Daniel",UG
7390,2018,Basket Weaving,Masters,3.592208354,0,"Cephers, Darsean",Grad
7391,2018,Basket Weaving,Masters,3.965514207,0,"Hilton, Jonathan",Grad
7392,2018,Data Analytics,Minor,3.882212416,0,"Hurtado, Kevin",Grad
7393,2018,Data Analytics,Masters,3.604368748,0,"Brown, Austin",Grad
7394,2018,Container Design,BA,3.994981045,1,"Wilson, Kristopher",UG
7395,2018,Data Analytics,BA,3.805058964,0,"Bohnsack, Matthew",UG
7396,2018,Basket Weaving,Minor,3.892078613,1,"Wong, David",Grad
7397,2018,Container Design,Masters,3.691288937,1,"Jones, Burphy",Grad
7398,2018,Container Design,Masters,3.628213728,1,"Srinivasan, Daniel",Grad
7399,2018,Data Analytics,Doctoral,3.982531404,1,"Maestas, Marco",Grad
7400,2018,Container Design,BA,3.934882152,0,"Kim, Andrew",UG
7401,2018,Basket Weaving,Masters,4,0,"Tarran, Errik",Grad
7402,2018,Basket Weaving,Masters,3.759830941,1,"Kupferer, Seth",Grad
7403,2018,Data Analytics,Masters,3.831929106,0,"Tanabe, Brandon",Grad
7404,2018,Basket Weaving,Minor,4,1,"Harris, Javan",Grad
7405,2018,Data Analytics,Masters,3.431082818,1,"Chan, Casey",Grad
7406,2018,Container Design,Masters,3.646715886,0,"Bhatt, Don",Grad
7407,2018,Container Design,Masters,4,1,"Killian, Tyler",Grad
7408,2018,Rug Weaving,BA,3.957796675,0,"Casillas, Demichael",UG
7409,2018,Container Design,Masters,3.862354776,1,"Brennan, Tyler",Grad
7410,2018,Rug Weaving,Minor,3.739113494,0,"Rosa, Christian",Grad
7411,2018,Data Analytics,BA,3.565688297,1,"Jackson, O Shae",UG
7412,2018,Basket Weaving,Doctoral,3.735920369,0,"Gudenkauf, Johnathan",Grad
7413,2018,Container Design,Minor,3.753733469,1,"Ferguson, Matthew",Grad
7414,2018,Container Design,BA,3.593333165,0,"Watson, Austin",UG
7415,2018,Rug Weaving,BA,3.726441977,1,"Manu, Turmunkh",UG
7416,2018,Data Analytics,Doctoral,3.788194874,0,"Calanchi, Matthew",Grad
7417,2018,Data Analytics,BA,3.35650556,0,"Horton, Tanner",UG
7418,2018,Container Design,Doctoral,3.609150191,0,"Mears, Christopher",Grad
7419,2018,Data Analytics,Masters,3.840645036,1,"Shorts, Khalid",Grad
7420,2018,Container Design,BA,3.90132847,1,"Torres, Nicholas",UG
7421,2018,Basket Weaving,Masters,3.891028854,0,"Josiah, Srinivasa",Grad
7422,2018,Container Design,Masters,3.850884025,0,"Ashcraft, Alexander",Grad
7423,2018,Rug Weaving,Masters,3.879825398,1,"Rapp, Mattjoo",Grad
7424,2018,Basket Weaving,Masters,3.967998529,0,"Davis, Davonte",Grad
7425,2018,Rug Weaving,BA,3.291185018,0,"Pilipey, Garrett",UG
7426,2018,Basket Weaving,Masters,3.578552968,0,"Eachen, Naiche",Grad
7427,2018,Basket Weaving,Masters,3.871597531,1,"Osborn, Cassidy",Grad
7428,2018,Container Design,BA,3.9032316,0,"Cheung, Elijah",UG
7429,2018,Container Design,BA,3.471506122,1,"Murray, Duane",UG
7430,2018,Data Analytics,BA,3.68050983,0,"Knodel-Eldridge, Roger",UG
7431,2018,Basket Weaving,Doctoral,3.830356162,1,"James, Matthew",Grad
7432,2018,Basket Weaving,Minor,4,0,"Villanueva, Rafael",Grad
7433,2018,Container Design,Doctoral,3.703733081,0,"Gurule, Luis",Grad
7434,2018,Basket Weaving,BA,3.544555751,0,"Shaffer, Arnhil",UG
7435,2018,Data Analytics,Minor,3.850699057,1,"Thomas, Tyjon",Grad
7436,2018,Container Design,BA,3.615919873,0,"Chuong, Colin",UG
7437,2018,Data Analytics,BA,3.779285197,1,"Mose, Johnpaul",UG
7438,2018,Container Design,BA,3.546345476,0,"Maranville, Christopher",UG
7439,2018,Basket Weaving,Masters,3.890351108,1,"Panyachith, Troy",Grad
7440,2018,Data Analytics,Minor,3.441418817,0,"Hassouna, Dylan",Grad
7441,2018,Data Analytics,Masters,3.811577638,1,"Johnson, Megan",Grad
7442,2018,Basket Weaving,BA,3.78917069,0,"Brown, Anthony",UG
7443,2018,Rug Weaving,BA,3.478893867,0,"Barnett, Travis",UG
7444,2018,Basket Weaving,Masters,3.790265099,0,"Tang, Matthew",Grad
7445,2018,Container Design,Masters,3.94838247,1,"Cho, Bradley",Grad
7446,2018,Data Analytics,Minor,3.782781159,1,"Soto, Eladio",Grad
7447,2018,Data Analytics,Masters,3.508659509,1,"Morlock, Trevor",Grad
7448,2018,Rug Weaving,Masters,3.867612367,0,"Quijada, Gerald",Grad
7449,2018,Basket Weaving,BA,3.665078625,1,"Mcintyre, Richard",UG
7450,2018,Container Design,Minor,3.570568331,1,"Hernandez, Michael",Grad
7451,2018,Data Analytics,Doctoral,3.738457451,1,"Checa Huerta, Vincent",Grad
7452,2018,Data Analytics,Masters,4,1,"Lor, Aron",Grad
7453,2018,Container Design,BA,3.889000215,0,"Mascarenas, Marcus",UG
7454,2018,Container Design,BA,4,0,"Myong, Roger",UG
7455,2018,Basket Weaving,BA,3.563014739,1,"Kang, Calvin",UG
7456,2018,Data Analytics,Doctoral,3.649446278,1,"Mahoney, William",Grad
7457,2018,Container Design,BA,4,0,"Acharya, Matthew",UG
7458,2018,Container Design,BA,3.941815443,0,"Sorrow, Joel",UG
7459,2018,Container Design,Masters,3.511579304,0,"Hill, Desean",Grad
7460,2018,Container Design,Minor,3.448763313,1,"Lai, Rafiullah",Grad
7461,2018,Basket Weaving,Masters,3.613117571,0,"Kellem, Tremayne",Grad
7462,2018,Data Analytics,Masters,3.859183378,0,"Sanders, Te",Grad
7463,2018,Container Design,BA,3.722815349,0,"King, Christian",UG
7464,2018,Container Design,Minor,3.979561367,1,"Gonzales, Michael",Grad
7465,2018,Container Design,BA,3.645260287,0,"Rogers, Timothy",UG
7466,2018,Data Analytics,BA,3.488537897,1,"Robbins, Greyson",UG
7467,2018,Basket Weaving,BA,3.967068305,0,"David, Trevar",UG
7468,2018,Container Design,BA,3.886651749,0,"Swafford, Jacob",UG
7469,2018,Basket Weaving,BA,3.593115625,1,"Roquemore, Terrell",UG
7470,2018,Container Design,BA,4,0,"Barger, David",UG
7471,2018,Basket Weaving,BA,3.469725646,1,"Howsare, Mitchel",UG
7472,2018,Basket Weaving,Masters,3.685877187,0,"Ngu, Daovone",Grad
7473,2018,Basket Weaving,Minor,3.8577322,1,"Begay, Silas",Grad
7474,2018,Data Analytics,BA,3.719411401,1,"Harris, Arrlando",UG
7475,2018,Rug Weaving,Masters,3.899200343,0,"Reynolds, Cory",Grad
7476,2018,Rug Weaving,BA,3.830042449,0,"Bellin, Joseph",UG
7477,2018,Rug Weaving,BA,4,0,"Jones, Rueben",UG
7478,2018,Data Analytics,BA,3.715524857,0,"Bennett, Zachary",UG
7479,2018,Container Design,Masters,3.754427686,1,"Le, Sean",Grad
7480,2018,Basket Weaving,BA,3.820356313,0,"Figueroa, Jose",UG
7481,2018,Basket Weaving,Doctoral,3.749519524,1,"Alvarez, Sergio",Grad
7482,2018,Rug Weaving,Doctoral,3.509301991,0,"Mowers, Chaska",Grad
7483,2018,Basket Weaving,Masters,4,0,"Pham, Sourinthone",Grad
7484,2018,Basket Weaving,BA,3.470238575,0,"Gehring, Nelson",UG
7485,2018,Data Analytics,Masters,3.675648958,0,"King, Jordan",Grad
7486,2018,Data Analytics,BA,4,0,"Abraha, Isaiah",UG
7487,2018,Rug Weaving,BA,3.819137714,0,"Hayes-Joshua, Freddie",UG
7488,2018,Data Analytics,BA,3.662031179,0,"Chavez, Leonardo",UG
7489,2018,Basket Weaving,BA,3.972534187,0,"Tran, Lucas",UG
7490,2018,Rug Weaving,Doctoral,4,0,"Evan-Buels, Deon",Grad
7491,2018,Data Analytics,BA,4,0,"Goldstein, Kolten",UG
7492,2018,Container Design,Minor,4,0,"Schulze, Devin",Grad
7493,2018,Data Analytics,BA,3.881167092,0,"Guzman Pineda, Abraham",UG
7494,2018,Rug Weaving,Minor,3.845981009,0,"Outlar, Markus",Grad
7495,2018,Basket Weaving,Masters,3.81631502,1,"Mejia Camacho, Matthew",Grad
7496,2018,Rug Weaving,Minor,3.722509737,0,"Park, Evan",Grad
7497,2018,Basket Weaving,Masters,3.495735063,0,"Shino, Nikhil",Grad
7498,2018,Data Analytics,Doctoral,3.919513373,0,"Antolin, Luke",Grad
7499,2018,Rug Weaving,BA,3.504875911,0,"Kendle, Lemar",UG
7500,2018,Container Design,Masters,3.923537657,1,"Huynh, Tommy",Grad
7501,2018,Data Analytics,BA,3.608278011,0,"Lopes, Joseph",UG
7502,2018,Basket Weaving,Masters,3.705838541,1,"Moore, Adon",Grad
7503,2018,Basket Weaving,BA,3.850750941,0,"Trichka, Daniel",UG
7504,2018,Data Analytics,BA,3.917107004,0,"Raineri, Norman",UG
7505,2018,Rug Weaving,BA,3.460360475,0,"Jimenez, Adolfo",UG
7506,2018,Container Design,BA,3.654564354,1,"Trujillo, Alexander",UG
7507,2018,Basket Weaving,BA,3.763770767,1,"Belden, Sean",UG
7508,2018,Container Design,Doctoral,3.663585936,1,"Byrd, Nathaniel",Grad
7509,2018,Basket Weaving,BA,4,1,"Kennedy, Daravion",UG
7510,2018,Basket Weaving,Masters,3.90626648,1,"Williams, Justin",Grad
7511,2018,Basket Weaving,Masters,3.672878266,1,"Palmer, Ja'Gr",Grad
7512,2018,Basket Weaving,Masters,3.704375189,1,"Young, Manas",Grad
7513,2018,Rug Weaving,BA,3.708700815,0,"Ordanza, Marvin",UG
7514,2018,Basket Weaving,Masters,3.583602915,1,"Jackson, Daniel",Grad
7515,2018,Rug Weaving,Minor,3.740074727,0,"Lahaie, Christopher",Grad
7516,2018,Container Design,Minor,3.487047988,1,"Khan, Vikram",Grad
7517,2018,Rug Weaving,Masters,3.712727374,0,"Searock, Adam",Grad
7518,2018,Container Design,BA,4,0,"Gallegos Pena, Adrian",UG
7519,2018,Rug Weaving,Doctoral,3.85052657,1,"Carrero, Nicolas",Grad
7520,2018,Data Analytics,Masters,3.935625131,1,"Evans, Brian",Grad
7521,2018,Basket Weaving,BA,4,0,"Karr, Charles",UG
7522,2018,Data Analytics,Masters,3.602683399,1,"Stepp, Keith",Grad
7523,2018,Data Analytics,Masters,3.756195917,1,"Martinez, Sawyer",Grad
7524,2018,Basket Weaving,BA,3.780017763,1,"Herrera, Martin",UG
7525,2018,Basket Weaving,BA,4,0,"Suresh, Jeremiah",UG
7526,2018,Rug Weaving,BA,3.76776277,1,"Mantrom, Connor",UG
7527,2018,Rug Weaving,BA,4,1,"Torrey, Ivan",UG
7528,2018,Data Analytics,Minor,4,0,"Ferrell II, Chase",Grad
7529,2018,Data Analytics,BA,3.830688308,0,"Nguyen, Alex",UG
7530,2018,Basket Weaving,Masters,3.711265043,1,"Underwood, Sean",Grad
7531,2018,Container Design,BA,3.516757852,1,"Manley, Avinaba",UG
7532,2018,Basket Weaving,BA,3.998015092,0,"Karp, Pete",UG
7533,2018,Container Design,Masters,3.325874823,0,"Ziegenhorn, Joe",Grad
7534,2018,Rug Weaving,BA,3.773365696,0,"Quaife, James",UG
7535,2018,Container Design,Masters,4,0,"Schultz, James",Grad
7536,2018,Rug Weaving,Masters,4,0,"Whiseant, Andrew",Grad
7537,2018,Data Analytics,Masters,3.70970814,0,"Yamada, Huan",Grad
7538,2018,Rug Weaving,Masters,4,0,"Hoosier, Alexander",Grad
7539,2018,Container Design,BA,3.560948719,0,"Abdella, Brayden",UG
7540,2018,Data Analytics,Masters,3.870114591,0,"Osborne, Jordan",Grad
7541,2018,Container Design,Masters,4,1,"Vetter, Dakota",Grad
7542,2018,Rug Weaving,BA,3.627632376,0,"Russell, Brandon",UG
7543,2018,Rug Weaving,BA,3.611378953,0,"Trujillo, Victor",UG
7544,2018,Container Design,Doctoral,3.557509296,1,"Eltayeb, Raymond",Grad
7545,2018,Rug Weaving,Masters,4,0,"Das, Jonathan",Grad
7546,2018,Rug Weaving,BA,3.838224274,0,"Salazar, Ockle",UG
7547,2018,Basket Weaving,Doctoral,4,0,"Martinez, Gage",Grad
7548,2018,Basket Weaving,BA,3.851838999,0,"Yang, Maverick",UG
7549,2018,Container Design,BA,3.824460039,0,"Loya-Terrazas, Bryce",UG
7550,2018,Rug Weaving,Masters,4,0,"Edmunds, Ryrie",Grad
7551,2018,Data Analytics,Minor,3.865808418,0,"Wright, Darin",Grad
7552,2018,Data Analytics,BA,3.722702295,0,"Stowell, Timothy",UG
7553,2018,Container Design,Minor,3.959028263,0,"Newton, Zachary",Grad
7554,2018,Rug Weaving,Doctoral,3.366120284,0,"Dockery, Angel",Grad
7555,2018,Container Design,Minor,3.607060013,0,"Brown, Christopher",Grad
7556,2018,Rug Weaving,Minor,4,0,"Zhang, Rafael Paolo",Grad
7557,2018,Data Analytics,Doctoral,3.747527445,0,"Hensley, Adam",Grad
7558,2018,Container Design,BA,3.750619914,0,"Lee, Chu",UG
7559,2018,Rug Weaving,BA,3.723618746,1,"Reddy, Rayyan",UG
7560,2018,Basket Weaving,BA,3.826968896,0,"Odia, Edward",UG
7561,2018,Data Analytics,Masters,3.81714496,0,"Wang, David",Grad
7562,2018,Rug Weaving,Minor,3.786099999,0,"Smith, Charles",Grad
7563,2018,Data Analytics,Doctoral,3.702323605,0,"Huaynate, Inez",Grad
7564,2018,Basket Weaving,Masters,3.951843896,0,"Chang, Laird",Grad
7565,2018,Data Analytics,Masters,4,1,"Vang, Jun",Grad
7566,2018,Container Design,Doctoral,3.741516883,0,"Brewer, Juwan",Grad
7567,2018,Data Analytics,Masters,3.707062603,1,"Trujillo, Joseph",Grad
7568,2018,Data Analytics,Masters,3.989740594,1,"King, Abhishek",Grad
7569,2018,Container Design,Masters,3.809889995,0,"Yachai, Jason",Grad
7570,2018,Basket Weaving,BA,3.930091465,0,"Lucero, Eric",UG
7571,2018,Container Design,BA,4,1,"Amen, Cory",UG
7572,2018,Basket Weaving,Doctoral,3.952596169,1,"Crittenden, Tyrie",Grad
7573,2018,Data Analytics,BA,3.821024667,1,"Williams, Maurice",UG
7574,2018,Data Analytics,Masters,3.993617106,1,"Bryant, Devante",Grad
7575,2018,Rug Weaving,BA,3.694905944,1,"Alderete, Julio",UG
7576,2018,Basket Weaving,Masters,3.607002987,0,"Greenwood, Markuz",Grad
7577,2018,Data Analytics,Masters,4,0,"Soto, David",Grad
7578,2018,Container Design,BA,3.864721978,0,"Whitehead, Javone",UG
7579,2018,Data Analytics,Doctoral,3.780978103,1,"Liang, Brandon",Grad
7580,2018,Data Analytics,Minor,3.513390623,1,"Chung, Ohdomm",Grad
7581,2018,Basket Weaving,Masters,3.391231966,0,"Peters, Spencer",Grad
7582,2018,Container Design,BA,3.885376666,0,"Stingley-Young, Javante",UG
7583,2018,Container Design,Masters,3.961671888,1,"Mcdondle, Cravaughn",Grad
7584,2018,Container Design,Masters,4,1,"Burgos, Jorden",Grad
7585,2018,Container Design,BA,4,1,"Cundiff, Riley",UG
7586,2018,Data Analytics,Masters,3.966459923,1,"Grams, Keenan",Grad
7587,2018,Container Design,Masters,3.832656563,0,"Thigpen, Devin",Grad
7588,2018,Basket Weaving,BA,3.600202174,1,"Nichols, Rodney",UG
7589,2018,Basket Weaving,Minor,3.763560903,1,"Yan, David",Grad
7590,2018,Data Analytics,BA,3.356010608,0,"Cordova-Fierro, Alexis",UG
7591,2018,Data Analytics,Minor,3.712975119,0,"Xiong, Talon",Grad
7592,2018,Container Design,BA,4,0,"Schirmer, Keven",UG
7593,2018,Basket Weaving,Masters,3.989127607,1,"Robinson, Gage",Grad
7594,2018,Data Analytics,Masters,3.844870922,1,"Giao, Morgan",Grad
7595,2018,Container Design,BA,3.649287936,0,"Rivera, Zachary",UG
7596,2018,Data Analytics,BA,3.625014453,0,"Cox, Kamrin",UG
7597,2018,Basket Weaving,Masters,3.861616301,1,"Harvey, Thomas",Grad
7598,2018,Container Design,Doctoral,4,0,"Zerrer, Jonathan",Grad
7599,2018,Data Analytics,Minor,3.771059603,0,"Peluso, Junbian",Grad
7600,2018,Basket Weaving,Masters,3.643767232,0,"Lee, Tanner",Grad
7601,2018,Rug Weaving,Minor,3.611724934,1,"Virmani, Gregory",Grad
7602,2018,Data Analytics,BA,3.76475081,0,"Bah, Brandon",UG
7603,2018,Basket Weaving,Minor,4,1,"Robinson, Dominic",Grad
7604,2018,Container Design,BA,4,0,"Roland, Shane",UG
7605,2018,Basket Weaving,Masters,4,0,"Mcfail, James",Grad
7606,2018,Rug Weaving,Masters,3.732714846,0,"Oliver, James",Grad
7607,2018,Rug Weaving,Masters,3.776849363,0,"Keever, Joseph",Grad
7608,2018,Rug Weaving,Minor,3.716878384,1,"Lind-Gamble, Reed",Grad
7609,2018,Container Design,Masters,4,0,"Singer, Richard",Grad
7610,2018,Container Design,BA,4,0,"Ramirez Rosales, Deric",UG
7611,2018,Data Analytics,BA,3.886389951,1,"Song, Sam",UG
7612,2018,Basket Weaving,Masters,3.910123131,0,"Fiore, Alexander",Grad
7613,2018,Data Analytics,Masters,4,0,"Hoyle, Luis",Grad
7614,2018,Data Analytics,BA,3.372842286,0,"Floyd, Jessey",UG
7615,2018,Rug Weaving,BA,3.522317154,1,"Alexander, Cash",UG
7616,2018,Data Analytics,Doctoral,4,1,"Quintana, Andres",Grad
7617,2018,Rug Weaving,Minor,3.654364969,1,"Pinon Heredia, Jaime",Grad
7618,2018,Data Analytics,Masters,3.578928021,1,"Reyes, Juan",Grad
7619,2018,Rug Weaving,Doctoral,3.986582929,0,"Wilson, Zachariah",Grad
7620,2018,Rug Weaving,BA,3.955698186,1,"Garvin, Joel",UG
7621,2018,Data Analytics,BA,3.548640535,0,"Johnson, Brandon",UG
7622,2018,Basket Weaving,BA,3.605207931,0,"Piper, Jacob",UG
7623,2018,Container Design,BA,3.954895752,1,"Sanders, Jessie",UG
7624,2018,Data Analytics,BA,3.873619834,0,"Jonathan, Daniel",UG
7625,2018,Data Analytics,Masters,3.793715773,1,"Downey, Alexander",Grad
7626,2018,Basket Weaving,Masters,3.535005794,1,"Key, Adam",Grad
7627,2018,Data Analytics,Masters,3.784653641,1,"Vallejos, Isaias",Grad
7628,2018,Rug Weaving,Masters,4,1,"Siefers, Zachary",Grad
7629,2018,Data Analytics,BA,3.941496024,1,"Shmorgoner, Michael",UG
7630,2018,Data Analytics,BA,3.317949191,0,"Son, Randall",UG
7631,2018,Basket Weaving,Masters,3.576854385,0,"Daniels, Antwon",Grad
7632,2018,Container Design,BA,3.39985156,0,"Sanchez, Erick",UG
7633,2018,Basket Weaving,Masters,3.559255536,1,"Fisher, Skyler",Grad
7634,2018,Rug Weaving,Masters,3.634888935,0,"Shrestha, Dallas",Grad
7635,2018,Container Design,BA,4,0,"Mize, Clark",UG
7636,2018,Data Analytics,BA,3.842752355,0,"Del Mazo Apablaza, Samuel",UG
7637,2018,Container Design,Doctoral,3.814362588,0,"Thompson, Kendall",Grad
7638,2018,Rug Weaving,Doctoral,3.782137041,0,"Hill, Dean Edward",Grad
7639,2018,Data Analytics,Masters,3.921885653,0,"Cseh, Matthew",Grad
